nohup: ignoring input
 Simulation of RV_0.001_smallD, simulation tag : 4
 Note that the tag serves also as a seed
Start of the run number of samples : 5000

 Advancement : 0.0 % done in 0.26s.
 Advancement : 13.3 % done in 325.10s.
 Advancement : 13.3 % done in 325.37s.
 Advancement : 13.3 % done in 327.11s.
 Advancement : 13.3 % done in 327.42s.
 Advancement : 13.3 % done in 328.72s.
 Advancement : 13.4 % done in 329.21s.
 Advancement : 13.4 % done in 329.43s.
 Advancement : 13.4 % done in 329.75s.
 Advancement : 13.4 % done in 330.42s.
 Advancement : 13.4 % done in 331.22s.
 Advancement : 13.5 % done in 331.95s.
 Advancement : 13.5 % done in 332.62s.
 Advancement : 13.5 % done in 332.79s.
 Advancement : 13.5 % done in 333.07s.
 Advancement : 13.5 % done in 333.24s.
 Advancement : 13.6 % done in 333.70s.
 Advancement : 13.6 % done in 333.76s.
 Advancement : 13.6 % done in 334.44s.
 Advancement : 13.6 % done in 334.70s.
 Advancement : 13.6 % done in 335.00s.
 Advancement : 13.7 % done in 335.34s.
 Advancement : 13.7 % done in 335.45s.
 Advancement : 13.7 % done in 335.94s.
 Advancement : 13.7 % done in 336.28s.
 Advancement : 13.7 % done in 336.69s.
 Advancement : 13.8 % done in 337.22s.
 Advancement : 13.8 % done in 337.36s.
 Advancement : 13.8 % done in 338.11s.
 Advancement : 13.8 % done in 338.28s.
 Advancement : 13.8 % done in 338.44s.
 Advancement : 13.9 % done in 338.84s.
 Advancement : 13.9 % done in 338.97s.
 Advancement : 13.9 % done in 339.10s.
 Advancement : 13.9 % done in 339.76s.
 Advancement : 13.9 % done in 340.20s.
 Advancement : 14.0 % done in 340.32s.
 Advancement : 14.0 % done in 340.87s.
 Advancement : 14.0 % done in 341.01s.
 Advancement : 14.0 % done in 341.39s.
 Advancement : 14.0 % done in 342.83s.
 Advancement : 14.1 % done in 343.22s.
 Advancement : 14.1 % done in 343.89s.
 Advancement : 14.1 % done in 344.01s.
 Advancement : 14.1 % done in 344.82s.
 Advancement : 14.1 % done in 345.27s.
 Advancement : 14.2 % done in 345.54s.
 Advancement : 14.2 % done in 345.65s.
 Advancement : 14.2 % done in 345.88s.
 Advancement : 14.2 % done in 346.48s.
 Advancement : 14.2 % done in 346.80s.
 Advancement : 14.3 % done in 346.88s.
 Advancement : 14.3 % done in 347.40s.
 Advancement : 14.3 % done in 347.57s.
 Advancement : 14.3 % done in 348.07s.
 Advancement : 14.3 % done in 348.30s.
 Advancement : 14.4 % done in 348.44s.
 Advancement : 14.4 % done in 350.08s.
 Advancement : 14.4 % done in 350.25s.
 Advancement : 14.4 % done in 350.92s.
 Advancement : 14.4 % done in 351.61s.
 Advancement : 14.5 % done in 352.12s.
 Advancement : 14.5 % done in 352.48s.
 Advancement : 14.5 % done in 353.62s.
 Advancement : 14.5 % done in 353.83s.
 Advancement : 14.5 % done in 354.92s.
 Advancement : 14.6 % done in 355.12s.
 Advancement : 14.6 % done in 355.47s.
 Advancement : 14.6 % done in 355.65s.
 Advancement : 14.6 % done in 356.33s.
 Advancement : 14.6 % done in 356.60s.
 Advancement : 14.7 % done in 357.19s.
 Advancement : 14.7 % done in 357.89s.
 Advancement : 14.7 % done in 358.24s.
 Advancement : 14.7 % done in 358.70s.
 Advancement : 14.7 % done in 358.77s.
 Advancement : 14.8 % done in 359.23s.
 Advancement : 14.8 % done in 359.36s.
 Advancement : 14.8 % done in 359.53s.
 Advancement : 14.8 % done in 360.21s.
 Advancement : 14.8 % done in 360.58s.
 Advancement : 14.9 % done in 360.89s.
 Advancement : 14.9 % done in 361.03s.
 Advancement : 14.9 % done in 361.11s.
 Advancement : 14.9 % done in 361.20s.
 Advancement : 14.9 % done in 361.76s.
 Advancement : 15.0 % done in 361.86s.
 Advancement : 15.0 % done in 362.38s.
 Advancement : 15.0 % done in 362.63s.
 Advancement : 15.0 % done in 363.13s.
 Advancement : 15.0 % done in 363.98s.
 Advancement : 15.1 % done in 365.53s.
 Advancement : 15.1 % done in 367.09s.
 Advancement : 15.1 % done in 367.30s.
 Advancement : 15.1 % done in 367.54s.
 Advancement : 15.1 % done in 368.30s.
 Advancement : 15.2 % done in 368.56s.
 Advancement : 15.2 % done in 368.81s.
 Advancement : 15.2 % done in 369.28s.
 Advancement : 15.2 % done in 369.42s.
 Advancement : 15.2 % done in 369.70s.
 Advancement : 15.3 % done in 369.99s.
 Advancement : 15.3 % done in 371.03s.
 Advancement : 15.3 % done in 371.75s.
 Advancement : 15.3 % done in 372.54s.
 Advancement : 15.3 % done in 373.21s.
 Advancement : 15.4 % done in 374.61s.
 Advancement : 15.4 % done in 374.71s.
 Advancement : 15.4 % done in 375.16s.
 Advancement : 15.4 % done in 375.77s.
 Advancement : 15.4 % done in 376.34s.
 Advancement : 15.5 % done in 376.85s.
 Advancement : 15.5 % done in 376.97s.
 Advancement : 15.5 % done in 377.28s.
 Advancement : 15.5 % done in 377.51s.
 Advancement : 15.5 % done in 378.28s.
 Advancement : 15.6 % done in 378.74s.
 Advancement : 15.6 % done in 379.53s.
 Advancement : 15.6 % done in 380.14s.
 Advancement : 15.6 % done in 381.31s.
 Advancement : 15.6 % done in 381.42s.
 Advancement : 15.7 % done in 381.68s.
 Advancement : 15.7 % done in 381.95s.
 Advancement : 15.7 % done in 382.27s.
 Advancement : 15.7 % done in 382.47s.
 Advancement : 15.7 % done in 383.31s.
 Advancement : 15.8 % done in 384.37s.
 Advancement : 15.8 % done in 384.61s.
 Advancement : 15.8 % done in 384.77s.
 Advancement : 15.8 % done in 385.22s.
 Advancement : 15.8 % done in 388.18s.
 Advancement : 15.9 % done in 388.63s.
 Advancement : 15.9 % done in 388.94s.
 Advancement : 15.9 % done in 389.13s.
 Advancement : 15.9 % done in 389.31s.
 Advancement : 15.9 % done in 389.54s.
 Advancement : 16.0 % done in 390.24s.
 Advancement : 16.0 % done in 390.76s.
 Advancement : 16.0 % done in 390.97s.
 Advancement : 16.0 % done in 391.16s.
 Advancement : 16.0 % done in 391.84s.
 Advancement : 16.1 % done in 392.40s.
 Advancement : 16.1 % done in 392.71s.
 Advancement : 16.1 % done in 393.12s.
 Advancement : 16.1 % done in 393.27s.
 Advancement : 16.1 % done in 393.91s.
 Advancement : 16.2 % done in 394.13s.
 Advancement : 16.2 % done in 394.42s.
 Advancement : 16.2 % done in 394.81s.
 Advancement : 16.2 % done in 395.42s.
 Advancement : 16.2 % done in 396.05s.
 Advancement : 16.3 % done in 397.60s.
 Advancement : 16.3 % done in 397.84s.
 Advancement : 16.3 % done in 397.97s.
 Advancement : 16.3 % done in 398.23s.
 Advancement : 16.3 % done in 398.87s.
 Advancement : 16.4 % done in 399.16s.
 Advancement : 16.4 % done in 399.63s.
 Advancement : 16.4 % done in 399.72s.
 Advancement : 16.4 % done in 399.86s.
 Advancement : 16.4 % done in 400.55s.
 Advancement : 16.5 % done in 400.99s.
 Advancement : 16.5 % done in 401.19s.
 Advancement : 16.5 % done in 401.32s.
 Advancement : 16.5 % done in 401.39s.
 Advancement : 16.5 % done in 401.68s.
 Advancement : 16.6 % done in 402.35s.
 Advancement : 16.6 % done in 402.84s.
 Advancement : 16.6 % done in 403.18s.
 Advancement : 16.6 % done in 403.75s.
 Advancement : 16.6 % done in 403.88s.
 Advancement : 16.7 % done in 404.48s.
 Advancement : 16.7 % done in 405.06s.
 Advancement : 16.7 % done in 405.22s.
 Advancement : 16.7 % done in 406.07s.
 Advancement : 16.7 % done in 406.18s.
 Advancement : 16.8 % done in 406.56s.
 Advancement : 16.8 % done in 406.61s.
 Advancement : 16.8 % done in 406.73s.
 Advancement : 16.8 % done in 406.92s.
 Advancement : 16.8 % done in 407.17s.
 Advancement : 16.9 % done in 407.68s.
 Advancement : 16.9 % done in 408.06s.
 Advancement : 16.9 % done in 408.79s.
 Advancement : 16.9 % done in 410.23s.
 Advancement : 16.9 % done in 411.08s.
 Advancement : 17.0 % done in 411.28s.
 Advancement : 17.0 % done in 411.34s.
 Advancement : 17.0 % done in 411.48s.
 Advancement : 17.0 % done in 412.21s.
 Advancement : 17.0 % done in 412.27s.
 Advancement : 17.1 % done in 412.72s.
 Advancement : 17.1 % done in 413.00s.
 AAdvancement : 17donedone in 413.12s.
 Advancement : 17.1 % done in 413.62s.
 Advancement : 17.1 % done in 414.10s.
 Advancement : 17.2 % done in 414.43s.
 Advancement : 17.2 % done in 415.39s.
 Advancement : 17.2 % done in 415.95s.
 Advancement : 17.2 % done in 416.24s.
 Advancement : 17.2 % done in 416.38s.
 Advancement : 17.3 % done in 417.07s.
 Advancement : 17.3 % done in 417.33s.
 Advancement : 17.3 % done in 417.99s.
 Advancement : 17.3 % done in 418.37s.
 Advancement : 17.3 % done in 418.66s.
 Advancement : 17.4 % done in 419.37s.
 Advancement : 17.4 % done in 419.61s.
 Advancement : 17.4 % done in 419.85s.
 Advancement : 17.4 % done in 420.12s.
 Advancement : 17.4 % done in 420.43s.
 Advancement : 17.5 % done in 420.84s.
 Advancement : 17.5 % done in 420.93s.
 Advancement : 17.5 % done in 421.09s.
 Advancement : 17.5 % done in 421.63s.
 Advancement : 17.5 % done in 421.92s.
 Advancement : 17.6 % done in 422.35s.
 Advancement : 17.6 % done in 423.13s.
 Advancement : 17.6 % done in 423.51s.
 Advancement : 17.6 % done in 423.68s.
 Advancement : 17.6 % done in 423.83s.
 Advancement : 17.7 % done in 425.67s.
 Advancement : 17.7 % done in 425.79s.
 Advancement : 17.7 % done in 426.31s.
 Advancement : 17.7 % done in 426.91s.
 Advancement : 17.7 % done in 427.22s.
 Advancement : 17.8 % done in 427.67s.
 Advancement : 17.8 % done in 427.88s.
 Advancement : 17.8 % done in 428.03s.
 Advancement : 17.8 % done in 428.56s.
 Advancement : 17.8 % done in 428.61s.
 Advancement : 17.9 % done in 429.11s.
 Advancement : 17.9 % done in 430.11s.
 Advancement : 17.9 % done in 430.31s.
 Advancement : 17.9 % done in 430.38s.
 Advancement : 17.9 % done in 431.07s.
 Advancement : 18.0 % done in 431.92s.
 Advancement : 18.0 % done in 432.47s.
 Advancement : 18.0 % done in 432.83s.
 Advancement : 18.0 % done in 433.18s.
 Advancement : 18.0 % done in 433.37s.
 Advancement : 18.1 % done in 434.82s.
 Advancement : 18.1 % done in 435.07s.
 Advancement : 18.1 % done in 435.37s.
 Advancement : 18.1 % done in 436.08s.
 Advancement : 18.1 % done in 436.57s.
 Advancement : 18.2 % done in 436.95s.
 Advancement : 18.2 % done in 437.32s.
 Advancement : 18.2 % done in 437.41s.
 Advancement : 18.2 % done in 438.05s.
 Advancement : 18.2 % done in 438.21s.
 Advancement : 18.3 % done in 438.38s.
 Advancement : 18.3 % done in 439.26s.
 Advancement : 18.3 % done in 439.49s.
 Advancement : 18.3 % done in 440.04s.
 Advancement : 18.3 % done in 440.23s.
 Advancement : 18.4 % done in 440.96s.
 Advancement : 18.4 % done in 441.12s.
 Advancement : 18.4 % done in 441.36s.
 Advancement : 18.4 % done in 442.66s.
 Advancement : 18.4 % done in 442.85s.
 Advancement : 18.5 % done in 443.17s.
 Advancement : 18.5 % done in 444.87s.
 Advancement : 18.5 % done in 445.68s.
 Advancement : 18.5 % done in 445.85s.
 Advancement : 18.5 % done in 446.07s.
 Advancement : 18.6 % done in 446.19s.
 Advancement : 18.6 % done in 446.51s.
 Advancement : 18.6 % done in 446.98s.
 Advancement : 18.6 % done in 447.11s.
 Advancement : 18.6 % done in 447.19s.
 Advancement : 18.7 % done in 447.52s.
 Advancement : 18.7 % done in 447.57s.
 Advancement : 18.7 % done in 447.62s.
 Advancement : 18.7 % done in 447.99s.
 Advancement : 18.7 % done in 448.15s.
 Advancement : 18.8 % done in 448.67s.
 Advancement : 18.8 % done in 448.92s.
 Advancement : 18.8 % done in 449.54s.
 Advancement : 18.8 % done in 449.92s.
 Advancement : 18.8 % done in 450.07s.
 Advancement : 18.9 % done in 450.22s.
 Advancement : 18.9 % done in 450.69s.
 Advancement : 18.9 % done in 451.02s.
 Advancement : 18.9 % done in 451.09s.
 Advancement : 18.9 % done in 452.21s.
 Advancement : 19.0 % done in 452.53s.
 Advancement : 19.0 % done in 452.91s.
 Advancement : 19.0 % done in 453.57s.
 Advancement : 19.0 % done in 453.99s.
 Advancement : 19.0 % done in 455.02s.
 Advancement : 19.1 % done in 456.27s.
 Advancement : 19.1 % done in 456.62s.
 Advancement : 19.1 % done in 456.89s.
 Advancement : 19.1 % done in 457.42s.
 Advancement : 19.1 % done in 459.40s.
 Advancement : 19.2 % done in 460.11s.
 Advancement : 19.2 % done in 461.25s.
 Advancement : 19.2 % done in 461.42s.
 Advancement : 19.2 % done in 461.54s.
 Advancement : 19.2 % done in 462.91s.
 Advancement : 19.3 % done in 463.75s.
 Advancement : 19.3 % done in 464.65s.
 Advancement : 19.3 % done in 465.09s.
 Advancement : 19.3 % done in 466.40s.
 Advancement : 19.3 % done in 466.68s.
 Advancement : 19.4 % done in 466.99s.
 Advancement : 19.4 % done in 467.99s.
 Advancement : 19.4 % done in 469.26s.
 Advancement : 19.4 % done in 469.73s.
 Advancement : 19.4 % done in 470.93s.
 Advancement : 19.5 % done in 471.68s.
 Advancement : 19.5 % done in 472.53s.
 Advancement : 19.5 % done in 472.84s.
 Advancement : 19.5 % done in 473.28s.
 Advancement : 19.5 % done in 473.83s.
 Advancement : 19.6 % done in 474.07s.
 Advancement : 19.6 % done in 474.38s.
 Advancement : 19.6 % done in 474.81s.
 Advancement : 19.6 % done in 475.11s.
 Advancement : 19.6 % done in 475.83s.
 Advancement : 19.7 % done in 476.34s.
 Advancement : 19.7 % done in 478.30s.
 Advancement : 19.7 % done in 478.47s.
 Advancement : 19.7 % done in 478.94s.
 Advancement : 19.7 % done in 479.89s.
 Advancement : 19.8 % done in 480.61s.
 Advancement : 19.8 % done in 480.72s.
 Advancement : 19.8 % done in 481.11s.
 Advancement : 19.8 % done in 481.97s.
 Advancement : 19.8 % done in 482.91s.
 Advancement : 19.9 % done in 483.91s.
 Advancement : 19.9 % done in 484.16s.
 Advancement : 19.9 % done in 484.54s.
 Advancement : 19.9 % done in 484.80s.
 Advancement : 19.9 % done in 484.88s.
 Advancement : 20.0 % done in 485.38s.
 Advancement : 20.0 % done in 486.35s.
 Advancement : 20.0 % done in 487.04s.
 Advancement : 20.0 % done in 487.83s.
 Advancement : 20.0 % done in 488.05s.
 Advancement : 20.1 % done in 488.19s.
 Advancement : 20.1 % done in 488.31s.
 Advancement : 20.1 % done in 488.52s.
 Advancement : 20.1 % done in 488.84s.
 Advancement : 20.1 % done in 489.08s.
 Advancement : 20.2 % done in 489.18s.
 Advancement : 20.2 % done in 489.30s.
 Advancement : 20.2 % done in 489.67s.
 Advancement : 20.2 % done in 490.13s.
 Advancement : 20.2 % done in 490.62s.
 Advancement : 20.3 % done in 491.32s.
 Advancement : 20.3 % done in 491.98s.
 Advancement : 20.3 % done in 492.17s.
 Advancement : 20.3 % done in 492.38s.
 Advancement : 20.3 % done in 492.53s.
 Advancement : 20.4 % done in 494.38s.
 Advancement : 20.4 % done in 494.69s.
 Advancement : 20.4 % done in 495.53s.
 Advancement : 20.4 % done in 496.05s.
 Advancement : 20.4 % done in 496.08s.
 Advancement : 20.5 % done in 496.76s.
 Advancement : 20.5 % done in 497.98s.
 Advancement : 20.5 % done in 498.48s.
 Advancement : 20.5 % done in 498.75s.
 Advancement : 20.5 % done in 499.14s.
 Advancement : 20.6 % done in 499.21s.
 Advancement : 20.6 % done in 499.80s.
 Advancement : 20.6 % done in 500.36s.
 Advancement : 20.6 % done in 500.82s.
 Advancement : 20.6 % done in 501.59s.
 Advancement : 20.7 % done in 501.70s.
 Advancement : 20.7 % done in 502.00s.
 Advancement : 20.7 % done in 502.13s.
 Advancement : 20.7 % done in 502.67s.
 Advancement : 20.7 % done in 502.79s.
 Advancement : 20.8 % done in 502.95s.
 Advancement : 20.8 % done in 503.25s.
 Advancement : 20.8 % done in 503.93s.
 Advancement : 20.8 % done in 504.73s.
 Advancement : 20.8 % done in 505.06s.
 Advancement : 20.9 % done in 505.90s.
 Advancement : 20.9 % done in 508.75s.
 Advancement : 20.9 % done in 509.17s.
 Advancement : 20.9 % done in 510.39s.
 Advancement : 20.9 % done in 510.49s.
 Advancement : 21.0 % done in 511.02s.
 Advancement : 21.0 % done in 513.58s.
 Advancement : 21.0 % done in 513.99s.
 Advancement : 21.0 % done in 514.54s.
 Advancement : 21.0 % done in 515.72s.
 Advancement : 21.1 % done in 516.62s.
 Advancement : 21.1 % done in 516.79s.
 Advancement : 21.1 % done in 517.17s.
 Advancement : 21.1 % done in 517.92s.
 Advancement : 21.1 % done in 518.05s.
 Advancement : 21.2 % done in 518.12s.
 Advancement : 21.2 % done in 518.39s.
 Advancement : 21.2 % done in 518.72s.
 Advancement : 21.2 % done in 519.86s.
 Advancement : 21.2 % done in 520.68s.
 Advancement : 21.3 % done in 520.87s.
 Advancement : 21.3 % done in 521.57s.
 AAdvancement : 21done in 519.36s.
 Advancement : 21.3 % done in 519.96s.
 Advancement : 21.3 % done in 520.02s.
 Advancement : 21.4 % done in 520.73s.
 Advancement : 21.4 % done in 521.17s.
 Advancement : 21.4 % done in 521.43s.
 Advancement : 21.4 % done in 522.77s.
 Advancement : 21.4 % done in 523.75s.
 Advancement : 21.5 % done in 524.04s.
 Advancement : 21.5 % done in 524.50s.
 Advancement : 21.5 % done in 525.10s.
 Advancement : 21.5 % done in 525.80s.
 Advancement : 21.5 % done in 526.63s.
 Advancement : 21.6 % done in 526.81s.
 Advancement : 21.6 % done in 527.43s.
 Advancement : 21.6 % done in 527.66s.
 Advancement : 21.6 % done in 527.98s.
 Advancement : 21.6 % done in 528.28s.
 Advancement : 21.7 % done in 529.03s.
 Advancement : 21.7 % done in 530.50s.
 Advancement : 21.7 % done in 530.89s.
 Advancement : 21.7 % done in 531.71s.
 Advancement : 21.7 % done in 532.09s.
 Advancement : 21.8 % done in 532.39s.
 Advancement : 21.8 % done in 534.43s.
 Advancement : 21.8 % done in 538.38s.
 Advancement : 21.8 % done in 538.83s.
 Advancement : 21.8 % done in 539.64s.
 Advancement : 21.9 % done in 540.94s.
 Advancement : 21.9 % done in 541.20s.
 Advancement : 21.9 % done in 541.54s.
 Advancement : 21.9 % done in 542.20s.
 Advancement : 21.9 % done in 543.72s.
 Advancement : 22.0 % done in 544.80s.
 Advancement : 22.0 % done in 545.13s.
 Advancement : 22.0 % done in 545.60s.
 Advancement : 22.0 % done in 545.91s.
 Advancement : 22.0 % done in 546.73s.
 Advancement : 22.1 % done in 547.22s.
 Advancement : 22.1 % done in 548.20s.
 Advancement : 22.1 % done in 548.51s.
 Advancement : 22.1 % done in 550.12s.
 Advancement : 22.1 % done in 550.52s.
 Advancement : 22.2 % done in 551.73s.
 Advancement : 22.2 % done in 552.78s.
 Advancement : 22.2 % done in 553.12s.
 Advancement : 22.2 % done in 553.53s.
 Advancement : 22.2 % done in 553.84s.
 Advancement : 22.3 % done in 555.05s.
 Advancement : 22.3 % done in 555.31s.
 Advancement : 22.3 % done in 555.68s.
 Advancement : 22.3 % done in 555.87s.
 Advancement : 22.3 % done in 556.54s.
 Advancement : 22.4 % done in 557.13s.
 Advancement : 22.4 % done in 557.57s.
 Advancement : 22.4 % done in 558.55s.
 Advancement : 22.4 % done in 559.40s.
 Advancement : 22.4 % done in 559.67s.
 Advancement : 22.5 % done in 560.15s.
 Advancement : 22.5 % done in 561.45s.
 Advancement : 22.5 % done in 561.64s.
 Advancement : 22.5 % done in 562.03s.
 Advancement : 22.5 % done in 562.28s.
 Advancement : 22.6 % done in 562.58s.
 Advancement : 22.6 % done in 562.69s.
 Advancement : 22.6 % done in 563.29s.
 Advancement : 22.6 % done in 563.73s.
 Advancement : 22.6 % done in 564.01s.
 Advancement : 22.7 % done in 564.24s.
 Advancement : 22.7 % done in 564.58s.
 Advancement : 22.7 % done in 566.14s.
 Advancement : 22.7 % done in 566.45s.
 Advancement : 22.7 % done in 566.99s.
 Advancement : 22.8 % done in 567.40s.
 Advancement : 22.8 % done in 567.46s.
 Advancement : 22.8 % done in 567.54s.
 Advancement : 22.8 % done in 567.87s.
 Advancement : 22.8 % done in 568.30s.
 Advancement : 22.9 % done in 569.40s.
 Advancement : 22.9 % done in 569.82s.
 Advancement : 22.9 % done in 570.57s.
 Advancement : 22.9 % done in 571.18s.
 Advancement : 22.9 % done in 571.84s.
 Advancement : 23.0 % done in 572.19s.
 Advancement : 23.0 % done in 572.90s.
 Advancement : 23.0 % done in 574.32s.
 Advancement : 23.0 % done in 574.48s.
 Advancement : 23.0 % done in 574.94s.
 Advancement : 23.1 % done in 575.15s.
 Advancement : 23.1 % done in 575.57s.
 Advancement : 23.1 % done in 576.66s.
 Advancement : 23.1 % done in 580.36s.
 Advancement : 23.1 % done in 580.82s.
 Advancement : 23.2 % done in 581.17s.
 Advancement : 23.2 % done in 581.66s.
 Advancement : 23.2 % done in 581.75s.
 Advancement : 23.2 % done in 581.93s.
 Advancement : 23.2 % done in 582.41s.
 Advancement : 23.3 % done in 582.93s.
 Advancement : 23.3 % done in 583.77s.
 Advancement : 23.3 % done in 584.02s.
 Advancement : 23.3 % done in 584.35s.
 Advancement : 23.3 % done in 586.33s.
 Advancement : 23.4 % done in 586.54s.
 Advancement : 23.4 % done in 586.74s.
 Advancement : 23.4 % done in 587.03s.
 Advancement : 23.4 % done in 587.47s.
 Advancement : 23.4 % done in 587.61s.
 Advancement : 23.5 % done in 588.48s.
